Artislach NV,0002208860,Belgium
Artvendum BVBA,0040141131,Belgium
Fromagerie Arvaniti S.A.,0002503850,Greece
Arvila LLC,0040189493,United States of America
AS Besin Gida Sanayi ve Ticaret  LTD. STI,0040063102,Turkey
As-Sonbolah for Food Industries (SAE),0002503722,Egypt
Asaro Srl,0040197722,Italy
ASCO Drink Machines GmbH,0002416970,Austria
Asesoagro S.A.,0040192432,Ecuador
Ashbourne Meat Processors,0002273357,Ireland
ASHFORD GmbH,0014766473,Germany
"Ashoka Distillers & Chemicals Pvt. Ltd,",0040183506,India
Ashraf Saleh Al Dazaz For Packing And Paper,0040196170,Saudi Arabia
Asia Express Food B.V.,0002494697,Netherlands
Asia Frozen Food Corp.,0040139654,Taiwan
Consorzio Tutela Formaggio Asiago,0002206470,Italy
Asian Union Exporting Company Limited.,0002405372,Thailand
"Asiatic Agro Industry Co.,Ltd.",0002224228,Thailand
Asiservy S.A.,0040014117,Ecuador
Asociación Argentina de Angus,0011986949,Argentina
Asolo Dolce SRL,0000938432,Italy
Aspasia 92 Ltd,0014675163,Bulgaria
Hellenic Juice Industry Aspis S.A. - C. Dedes,0011141793,Greece
AsRopa Food GmbH,0040005902,Germany
AST Popcorn Ltd,0040064022,Bulgaria
Asum-Favorit GmbH,0040081305,Germany
Asya Meyve Suyu ve Gida San. A. S.,0011225923,Turkey
aT Gyeongnam Branch Office,0040183255,"Korea, Republic of"
Atababa Fabrika LLC,0040198295,Azerbaijan
Atana Co.,0040188801,Iran
Ati Gida Otogaz Insaat Pazlama Sanayii ve Ticaret LTD. STI:,0040192570,Turkey
Atlantic Conserves,0002405122,Morocco
Atlantica EMC,0040103267,Spain
Atlantica Empresa de Comércio Exterior Ltda,0012873293,Brazil
ATOKA Cranberries Inc.,0002496193,Canada
"Atrian Bakers, S.L.",0015404921,Spain
Atrimex GmbH,0002402677,Germany
Attianese S.p.A.,0002336081,Italy
Attianese GmbH,0040134366,Germany
"Attiki Bee Culturing Co., Alexandros Pittas S.A.",0001697439,Greece
Attina' & Forti,0040113367,Italy
Audens Food SA,0014865884,Spain
Auer GmbH,0000519375,Austria
August-KIY GmbH,0040069942,Ukraine
Aureli Mario Co.,0040066009,Italy
Auricchio S.P.A.,0001302205,Italy
Cooperativa Central Aurora Alimentos,0040111730,Brazil
Ausfine Foods,0040189936,Australia
Ausonia Handelsgesellschaft mbH,0012123533,Germany
Austerschmidt Frische Bäcker GmbH & Co.KG,0002229584,Germany
Australian Premium Dried Fruits Pty Ltd,0040067493,Australia
Australian Agricultural Company Ltd,0040141784,Australia
Australian Fruit Juice (S) Pte Ltd,0011224904,Singapore
Austria Juice GmbH,0001397532,Austria
Authentic World Foods GmbH,0040140553,Germany
Authentico (Union of Legal persons P.D.O. and PGI products),0040185291,Greece
Authentico - Vaeni Naoussa Coop,0001852906,Greece
Aux Anysetiers du Roy,0002350767,France
Avalon Foods,0040148015,United Kingdom
Aveno N.V.,0011835310,Belgium
AVES Sp. z.o.o.,0016164207,Poland
Avgoustinos Food Industry Ltd,0002489758,Cyprus
Avi Giis SRL,0040198459,Romania
Avicarvil SRL,0015406561,Romania
Avicola Gaesti SA,0040198495,Romania
Avicola Lumina SA,0040198473,Romania
Avieta S.A.,0002268526,Belgium
Aviko B.V.,0002475583,Netherlands
Avis Ltd.,0002504742,Bulgaria
Avis Lipia SA,0040147769,Romania
AVLAKI Superb Organic Olive Oils,0040193562,United Kingdom
AVO-WERKE August Beisse GmbH,0001810987,Germany
Avod Kurutulmus Gida San Tic A.S.,0013711860,Turkey
Avomix S.L.,0002412231,Spain
Avsarlar Kuruyemis Imalat San. Ve Tic A.S.,0040192594,Turkey
Axxent Masters in Tea BV,0013879149,Netherlands
Mafipro Sdn. Bhd.,0040188300,Malaysia
Aydin Kuruyemis,0002451377,Turkey
Az. Agr. Brandi Mario,0013160203,Italy
Azaconsa S.L.,0015403798,Spain
"Azcôa - Azeites do Côa, Lda",0040189435,Portugal
Segura Consulting LLC,0040197395,United States of America
Azersun Holding,0013256487,Azerbaijan
Azienda Africola Donna Tina,0040197768,Italy
Azienda Agr. Zucaro Srl,0040190723,Italy
Azienda Agricola Verticelli,0040197788,Italy
Azienda Agricola Coccia Sante,0040190198,Italy
Azienda Agricola Agriflorio,0040197812,Italy
Azienda Agricola Dellorusso Francesca,0040197820,Italy
Azienda Agricola Barbuscia,0040068564,Italy
Azienda Agricola Barbara,0040198050,Italy
Azienda Agricola Il Bey,0040191110,Italy
Azienda Agricola di Mallamaci Diego,0040199065,Italy
Azienda Agricola Mazzone,0040179916,Italy
Azienda Agricola Vignamato di Andrea Ceci,0040133163,Italy
Azienda agricola Vismara Gianfranco di Vismara Gianluca,0040197734,Italy
Azienda Agricola Il Frantoio SRL,0040066584,Italy
Azienda Olearia del Chianti SRL,0001913697,Italy
Azienda Speciale per la Promozione della Camera di Commercio di Savona,0040192163,Italy
Aznar Close Joint Stock Company,0040114467,Azerbaijan
Azra Bisküvi Gida Sanayi ve Ticaret A.S.,0040015718,Turkey
Azteca Foods Europe S.A.,0040013771,Spain
AZUL Kaffee GmbH & Co. KG,0002246349,Germany
B Blue Nutraceuticals S.P.R.L.,0040187249,Belgium
B Healthy Ltd.,0014774960,United Kingdom
b liquids GmbH / Spürnasen,0040191504,Germany
B&B; Publishing Advertising,0002411095,Greece
B&S; B.V.,0040003783,Netherlands
B&T; Export,0040141811,Chile
"B-G Fruits & Nuts Mfg., Corp.",0040194417,Philippines
B. Natha Singh Karam Singh Pvt. Ltd.,0040115336,India
"B.P.S. Inter-Trade (1995) Co., Ltd.",0002405393,Thailand
B.W.A. GmbH,0040191980,Hungary
Baackes & Heimes GmbH,0010328671,Germany
Baba Enterprises,0017320518,Pakistan
BABI Corp. International,0016917200,Taiwan
Bacalaos Alkorta,0040016883,Spain
Bacco Srl,0040197662,Italy
Bach Snacks sal,0016165317,Lebanon
Bäcker Bachmeier GmbH & Co. KG,0002448304,Germany
BACK SHOP Tiefkühl GmbH,0002405848,Germany
Bács-Zöldért Zrt.,0002327730,Hungary
"Baeyuea Enterprises Co., Ltd.",0040139406,Taiwan
Bafarat Industrial Group,0002221714,Saudi Arabia
Bagatzounis Markos & Sons SA,0011987633,Greece
Bagel Bakery GmbH,0002402079,Germany
Baharoglu Tarim Urunleri San. Ve Tic. A.s.,0002451378,Turkey
Bahce Gida Sanayi Ve Ticaret Ltd. Sti,0040069218,Turkey
Baho Food GmbH,0040004466,Germany
Baibor Rice Food S.L.,0014652039,Spain
"Baicheng Longsheng Industry and Technology Co., Ltd.",0040198421,China
"Georg Baier GmbH Pilze, Beeren, Konfitüren, Tiefkühlkost",0000878057,Germany
Exportadora Baika,0014861707,Chile
"Baishui Xinghua Fruits & Vegetables Co.,Ltd",0040198812,China
Bajamar S.A.,0001410245,Spain
BAK-FRISCH Lebensmittel- Vertriebsgesellschaf t mbH,0010385073,Germany
Bakalland S.A.,0002401119,Poland
Bakery Service Holland BV,0040182173,Netherlands
Tsatsakis S.A.,0040112169,Greece
BAKOMA Sp. z o.o.,0014826375,Poland
Baktat Gida San. Tic. Ltd. Stl.,0040192613,Turkey
Bakx Foods BV,0002244515,Netherlands
Balarisi Gida Sanayii ve Ticaret Anonim Sirketi,0040105757,Turkey
BALCONI S.P.A. Industria Dolciaria,0001512226,Italy
Baldjis Menelas Vekap Ltd,0012056147,Greece
BALKAM GROUP Ltd.,0016124471,Bulgaria
Balocco S.p.A. Industria Dolciaria,0001255339,Italy
Baloglu Gida Tarim Urunleri Akar. Mot. Arac. San. Tic.,0040063653,Turkey
Balsu Gida,0014491928,Turkey
Baltas Naktis SIA,0002498793,Latvia
Baltasis pyragas Ltd.,0013248162,Lithuania
Baltic Exposervice SIA,0040029001,Latvia
Baltic Wild SIA,0040191805,Latvia
Baltijas Ogu Kompanija LPKS,0040191883,Latvia
Baltika Breweries,0002269295,Russia
Ban Hock Food Pte Ltd,0040064815,Singapore
Banana Light Banalight S.A.,0040059469,Ecuador
Bando Foods,0040194084,Japan
"Bangkok Flavour Ltd., Part.",0040194357,Thailand
Bangkok Ranch Public Company Limited,0013250311,Thailand
"Bangsue Chia Meng Rice Mill Co., Ltd.",0040086209,Thailand
De Banketgroep B.V.,0040049378,Netherlands
Banvit A.S.,0002251924,Turkey
"Baoqing Changfu Agricultural Products Co., Ltd.",0040198574,China
"Baoqing Crown Star Agricultural Products Processing Co., Ltd.",0040190685,China
"Baoqing Zhongqing Agricultural and Sideline Products Co., Ltd",0040189932,China
Bar Campidoglio SAS,0040196438,Italy
Baran Teks T. Gida San. Tic. Ltd. Sti.,0040175914,Turkey
Barbera Caffè SpA,0002337510,Italy
Barbera Snacks S.L.,0002448505,Spain
Barhan Gida San. ve Tic. A.S.,0013590776,Turkey
Barilla G&R; Fratelli,0016961039,Italy
Barkat Rice Mills (Pvt.) Ltd.,0002409178,Pakistan
Barnier Production,0001908081,France
Barone G.R. Marci' Srl,0040199068,Italy
Barra Mansa,0040066751,Brazil
Bartlink International Ltd.,0040197859,Bulgaria
Frantoio Oleario Bartolini Emilio & C. s.n.c.,0001671510,Italy
Barts Potato Company bvba,0016162553,Belgium
Bartscher GmbH,0000186120,Germany
Bascom Family Farms,0040021184,United States of America
Base Pizza Srl,0040196310,Italy
Bashan Tarimsal Ürünleri Paz. San. ve Dis Tic. A.S.,0040017361,Turkey
Basilur Tea Export (Pvt) Ltd.,0040042149,Sri Lanka
Basket Made by hand Entrepreneur,0040195290,Serbia
Basque Country - Euskadi,0040063435,Spain
Bassett & Walker International Inc.,0002503869,Canada
Basso Fedele & Figli Srl,0001555308,Italy
Basso Sebastiano Srl,0013042220,Italy
Càrnica Batallé - Unexporc,0012148270,Spain
Batas Avots SIA,0040191885,Latvia
BATERIA Trade Ltd.,0012987140,Bulgaria
Batsam Sonneg GmbH,0040199122,Germany
Batterjee Jumbo Ice Cream and Juice,0010410434,Saudi Arabia
Bauck GmbH,0002411088,Germany
Bauducco,0013387184,Brazil
Privatmolkerei Bauer GmbH & Co. KG,0000376523,Germany
Bauer Fruchtsaft GmbH,0001807439,Germany
Heinz Funken GmbH & Co. KG,0002321597,Germany
BAUSCHER eine Marke der BHS tabletop AG,0012215523,Germany
Bautista Agro Foods,0040190383,Mexico
Bavaria N.V.,0010509286,Netherlands
Bavaria Fruchtsaft- und Vertriebs GmbH,0040185053,Germany
Bayernwald Früchteverwertung KG,0001418637,Germany
Bayamtas Ithalat Ihracat A.S.,0040192658,Turkey
Fa. Bayer. Pilze & Waldfrüchte Uwe Niklas GmbH,0002323675,Germany
alp Bayern Agentur für Lebensmittel- Produkte aus Bayern,0002215279,Germany
Bayernland eG,0001278622,Germany
BC Blueberry Council,0040063742,Canada
BCS Amsterdam B.V. Coldstore & Logistics,0040190278,Netherlands
BE FOOD Ltd.,0002505611,Israel
Beacon Foods Ltd,0011139972,United Kingdom
Beanworks Seeds & Grains,0013708706,Belgium
Orkla Foods Danmark A/S,0002380694,Denmark
Becocoa,0040191956,Ecuador
Beemster Cheese CONO Kaasmakers,0001532308,Netherlands
Beer Fingers Sp. z. o.o.,0040178059,Poland
M/S BEEZ INDIA LIMITED,0015925185,India
Begro N.V.,0001294083,Belgium
"Beijing Fahuali Co., Ltd.",0002501975,China
"BeiJing FuYiNong Chestnuts Co., Ltd.",0040017854,China
Beijing Meidan Food Co. Ltd.,0040117342,China
Bela Iaça - Petruz Fruity,0040190521,Brazil
Filotas Belas & Son S.A.,0010677417,Greece
Belberry Preserves BVBA,0002380213,Belgium
Beldiva SA (Unimer Groupe),0040189843,Morocco
Belevskaya Pastila,0040190138,Russia
Belfine bvba,0002480007,Belgium
The Belgian Chocolate Group nv,0002403837,Belgium
Belgian Meat Office,0014933438,Belgium
Wallonia Export and Investment Agency (AWEX),0001876414,Belgium
Belies GmbH - Pietercil Group,0012301427,Belgium
Belix,0040112056,Belgium
Bell Deutschland GmbH & Co. KG,0040131262,Germany
BELL´ITALIA-MYLENA TORTELLINI SRL,0002208526,Italy
Bell Plantation Inc.,0016399961,United States of America
Bella Bulgaria SA,0040061133,Bulgaria
Bella Tawziaa SARL,0040145917,Morocco
Bella Vita Italian Passion SRL,0040182046,Italy
BellandVision GmbH,0010386867,Germany
Bellei Luigi e Figli Srl,0002333985,Italy
Belmont Sausage Company,0013856775,United States of America
Belourthe SA,0015627480,Belgium
Beltane Naturkost GmbH,0040017578,Germany
Beltek Foods Company Limited,0011161836,Hong Kong
Belvoir Fruit Farms Ltd.,0002350245,United Kingdom
Ben Tre Import Export JSC (BETRIMEX),0014867983,Vietnam
Benedetto Srl,0040199066,Italy
Benedicta S.A.,0040147324,Dominican Republic
Benvolio 1938 SRL,0040197069,Italy
Ber Gida Ins. Teks. San. Dis Tic. Ltd. Sti.,0040192683,Turkey
Salumificio Fratelli Beretta S.p.A.,0002293182,Italy
Berfin (Pty) Ltd,0014878156,South Africa
Berg Bauer Lebensmittel GmbH Vertriebsgesellschaf t m.b.H.,0002266180,Austria
Bergader Privatkäserei GmbH,0000374253,Germany
Wolfram Berge GmbH & Co. KG Importhaus für Delikatessen,0002357872,Germany
Berglandmilch eGen,0040099281,Austria
Bergpracht Milchwerk GmbH & Co. KG,0000864854,Germany
Berioo GmbH,0040186714,Germany
Berkiz Gida San. Ve. Tic. Ltd. Sti.,0040192691,Turkey
Berlys Corporación Alimentaria,0002339235,Spain
"Korea BeRm Co., Ltd",0040191966,"Korea, Republic of"
Bernard Jean Floc'h',0040187930,France
"Bernardo Hernández, S.L.",0002339236,Spain
Berneri SpA,0013042318,Italy
Bernhard Zabler GmbH & Co. KG,0010318837,Germany
Berni SAS,0010511948,France
Berni Alimentare S.p.A.,0002336115,Italy
Gustav Berning GmbH & Co. KG,0000185205,Germany
Berrico Food Company bv,0016882237,Netherlands
Berrifine A/S,0012153391,Denmark
Berry Group OÜ,0014869754,Estonia
Berryfruit Export NZ Limited,0011857169,New Zealand
Berrymark NV/SA,0040190913,Belgium
BerryWhite Limited,0014863864,United Kingdom
Berschneider GmbH,0002265102,Germany
Bertagni 1882 Spa,0000885347,Italy
Bertel,0040189128,France
Gebr. Bertrams GmbH & Co. KG Fruchtsaftkelterei,0000861464,Germany
Beslen Food Ibrahim Ibis (Einzelfirma),0040195736,Germany
Besler Pazarlama Ve Tic. A.S.,0040192696,Turkey
Costa Rica Best Coffees GmbH,0040189583,Germany
Best Food Company LLC,0010284122,United Arab Emirates
Best food TI Ltd.,0040190631,Macedonia
Best Foods Ltd.,0040145469,India
Best Ground International SA de CV,0040063501,Mexico
Best Produce S De RL de CV,0040188532,Mexico
Bestway Export - Bestway Cash & Carry LTD,0040189203,United Kingdom
Betagro Group,0040001537,Thailand
"Torres y Ribelles, S.A.",0001852914,Spain
Bevi più naturale,0040193865,Italy
International Company for Afro Industrial Projects BEYTI,0040197602,Egypt
(Beyzade Olive Oil) Mehmet Hakan Kaleli Teks. Gida. Ins. San VE Tic. LTD. STI,0040192287,Turkey
BGR International,0016404229,India
Bharat Industrial Enterprises Ltd.,0017320573,India
BHB ITALIA S.R.L.,0015405593,Italy
BHJ A/S,0001409859,Denmark
Bhole Baba Milk Food Industries Ltd.,0012359534,India
BIA SPA,0002467923,Italy
Biancaffe' s.r.l.,0002453656,Italy
BiancoForno S.p.a.,0002251172,Italy
Bibite Santa Lucia Srl,0040197782,Italy
Bicafé - Torrefacção e Comércio de Café Lda,0040189543,Portugal
Bich Chi Food Company,0040009444,Vietnam
Bidde e.K.,0014863390,Germany
Biebelhausener Mühle GmbH & Co. KG,0001403664,Germany
Molkerei Biedermann AG,0010512555,Switzerland
Biellebi Srl,0040191113,Italy
Biermanufaktur Engel GmbH & Co. KG,0001863908,Germany
Biernacki Meat Planet,0016162544,Poland
BIFIX Wojciech Piasecki Sp. J.,0002331093,Poland
Bifood Sp. z o.o.,0012901254,Poland
"Big Aga (Thailand) Co., Ltd.",0016680722,Thailand
Big Brands Group,0015616490,Poland
Big Tree Farms,0040177360,Indonesia
BIKE SRL,0040186892,Italy
Bilje Borca Llc,0015404739,Serbia
H. Bille GmbH & Co KG,0010383283,Germany
BIMIZ,0014681115,Poland
Binder International GmbH & Co. KG,0009008042,Germany
Bio Aus Dänemark,0040046322,Denmark
Bio Bulgaria Ltd.,0014441111,Bulgaria
Bio Factor Group,0040102733,United States of America
bio-familia AG,0000883271,Switzerland
BioGourmet GmbH,0040112147,Germany
Bio Organica Italia s.r.l.,0040192399,Italy
Bio-Zentrale Naturprodukte GmbH,0016901493,Germany
Bioagriworld Srl,0040197746,Italy
Bioalimenta,0013900030,Italy
BioArt AG,0040044363,Austria
Biobandits BV,0040112614,Netherlands
Bioconcept Gardenia Sp. z o.o.,0013281800,Poland
Bioexport S.A.,0040192955,Paraguay
Bioferme Oy,0002210122,Finland
Biofino GmbH,0002452860,Germany
Biofresh S.A.,0040065610,Greece
Biohungaricum GmbH,0011142396,Hungary
Bioitalia Distribuzione S.r.l.,0002453153,Italy
Bioland e.V.,0002323272,Germany
Bioland Markt GmbH & Co. KG,0016316814,Germany
Biologica Vignola,0040197764,Italy
BiologoN GmbH,0014678464,Austria
S.A. Bioplants,0040184822,Cyprus
bioPress Verlag KG,0002506409,Germany
Bioproduktas MB,0040190058,Lithuania
Biosca Tamara,0014674038,Tunisia
Bioset Ltd,0002452982,Bulgaria
Biosynergy A/S,0040066138,Denmark
Bio Vegan GmbH,0002399184,Germany
"Biovela, UAB",0012153917,Lithuania
Bioverde,0013708522,Italy
Biraghi SpA,0000889539,Italy
Birba Biscuits,0040189283,Spain
Birlik Baharat San. Tic. Ltd. Sti.,0040192710,Turkey
Birra Menabrea Spa,0011121056,Italy
Birradamare Birra Roma 'Na Birreta,0040115908,Italy
"UAB ""Birzu Duona""",0013663493,Lithuania
BISCAF S.A.,0002518603,Morocco
Bischofszell Nahrungsmittel AG,0002382164,Switzerland
Biscotteria Tonon S.p.A.,0002359734,Italy
Biscottificio Grondona SPA,0002325299,Italy
Biscottificio Verona Srl,0011711075,Italy
Biscuiterie de Pont-Aven SARL,0002474456,France
Biscuiterie de Chambord S.A.R.L,0002523604,France
Biscuiterie de la Pointe du Raz SARL,0002327163,France
Biscuiterie Latour S.A.R.L.,0002451650,France
La Biscuiterie Dunkerquoise,0040151936,France
Biscuiterie Mere Poulard,0013664880,France
Biscuiterie  de L'Abbaye,0002207081,France
Biscuits Poult S.A.S.,0001509128,France
Ets Bister sa,0002398992,Belgium
Bitburger Braugruppe GmbH,0000153338,Germany
Bizios S. A. Dairy Industry,0011221068,Greece
Black Bear GmbH,0040141883,Austria
Richer Vision Ltd. Black River Chocolate,0040155609,United Kingdom
Blanc SA,0040013739,France
Friedrich Bläuel & Co. Ltd,0012725279,Greece
Bundesanstalt für Landwirtschaft und Ernährung,0002442474,Germany
Bled Conserves Sarl,0040109951,Morocco
Blömboom GmbH,0040071284,Germany
Blue Diamond Growers,0000155586,United States of America
Blue Elephant Fine Food Catering,0002493923,Belgium
Blue Isle,0040197862,United States of America
Blue Keld Springs Ltd,0010667314,United Kingdom
Blue Nile Overseas,0040197102,India
"Blue Ocean Food and Drinks Co., Ltd.",0040144932,Thailand
Blue Shirt Bakery (Pty) Lta,0040197971,South Africa
Blue Sky Bird Nest Sdn Bhd,0040188306,Malaysia
Blue Sky Mountain Springs Ltd,0040184147,Cyprus
"Blue Spice Co., Ltd.",0040113539,Thailand
Blue Water Shipping Inc.,0012400940,United States of America
Bluemar Sciacca,0002504993,Italy
BM Gastronomia SRL,0011121800,Italy
BM Grupa sp. z o.o. spolka komandytowa,0040145341,Poland
Bundesministerium für Ernährung und Landwirtschaft (BMEL),0002401328,Germany
BMI - Bayerische Milchindustrie eG,0000874558,Germany
BnRs Holdings LLC,0040188325,Jamaica
"Boadas 1880, S.A.",0011220948,Spain
Boboli Benelux BV,0002401363,Netherlands
Erzgebirgische Destillerie und Liqueurmanufaktur GmbH,0010494872,Germany
Klaus Böcker GmbH,0001826735,Germany
Bocon s.r.l.,0011125027,Italy
Bodegas Sonsierra s. Coop.,0011136306,Spain
"Bodegas Ignacio Marin, S.L.",0002339270,Spain
Bodegas Pago El Arino S.L.,0040192709,Spain
Bodegas Sanviver,0002503441,Spain
Bodensee Käse AG,0040013183,Switzerland
Bodor Mills,0040189766,Morocco
T. Boer & Zn,0001532286,Netherlands
Boerinneke-Marino NV,0010496876,Belgium
Boermarke Desserts,0012524989,Netherlands
Goldschmaus Gruppe,0002256000,Germany
Bohner Produktions GmbH,0001405314,Germany
Boiron Frères SAS,0001535234,France
Boland Pulp (Pty) Ltd.,0012116808,South Africa
bolasco Import GmbH,0040068861,Germany
"Bonavita, Spol. s r.o.",0016404206,Czech Republic
Sasu Bonbec Show,0010348800,France
Boncafé International Pte Ltd.,0012575092,Singapore
Boncolac SAS,0002266341,France
Bongrain Export Overseas,0002266859,France
Bonicomm Srl,0010761343,Italy
Bonifanti SRL,0001255347,Italy
Bonilauri & Cantarelli SRL,0040187770,Italy
Bonnin Hnos. S.H.,0040141467,Argentina
BONNYSA Agroalimentaria S.A,0014833136,Spain
Bonolio SAS di Michele Bono & F.lli,0013706665,Italy
Bonomelli s.r.l.,0010388831,Italy
BONOMI S.p.A.,0001081705,Italy
Bonomo & Giglio srl,0040182556,Italy
Bonum M Ltd.,0002410867,Macedonia
